17638	1592	Школьный	Московская область	Московская область, Наро-Фоминск, Школьная улица
17835	1593	Admiral Waterhouse	Московская область	Московская обл., Мытищинский р-н., Виноградовский СО, д. Грибки, ул. Адмиральская, вл. 6, стр. 1
17877	1594	Истомкино	Московская область	Московская область, Богородский городской округ, Ногинск, Юбилейная улица, 4В
17973	1595	Терра	Московская область	Московская область, Звенигород, Пронина мкр, 5
18029	1596	по ул. Лучистая, Гребнево	Московская область	Московская область, Щёлковский район, село Гребнево, Лучистая улица
18034	1597	ул. Захарченко	Московская область	Московская область, Электросталь, улица Захарченко, 7А
18036	1598	Респект	Московская область	Московская область, Богородский городской округ, Электроугли, Комсомольская улица, 15А
18055	1599	Рузский монолит	Московская область	Московская область, Рузский городской округ, деревня Сытьково
18074	1600	Захарченко 5	Московская область	Московская область, Электросталь, улица Захарченко, 5
18135	1601	Достояние	Москва	Москва, Ярцевская улица
18144	1602	Вишневый сад	Московская область	Московская область, Чехов, Вишневая улица
18158	1603	Поварово Первый	Московская область	Московская область, Солнечногорский район, посёлок городского типа Поварово, 1-й микрорайон
18171	1604	Баумана 12	Московская область	Московская область, Королёв, микрорайон Валентиновка, улица Баумана 12
18177	1605	Скандинавия	Москва	Москва, посёлок Коммунарка, улица Липовый Парк
18280	1606	Школьный	Московская область	Московская область, Орехово-Зуевский район, Дрезна, Школьный проезд, 4
18289	1607	Барбарис	Москва	Москва, Бибиревская улица
18335	1608	пос. Воскресенское, 12А	Москва	Москва, поселок подсобного хозяйства Воскресенское, 12А
18336	1609	пос. Воскресенское, 12Б	Москва	Москва, поселок подсобного хозяйства Воскресенское, 12Б
18341	1610	пос. Воскресенксое, 4А	Москва	Москва, поселок подсобного хозяйства Воскресенское, 4А
18342	1611	пос. Воскресенское, 5	Москва	Москва, поселок подсобного хозяйства Воскресенское, 5
18388	1612	Лесное озеро	Москва	Москва, Зеленоград, 6-й микрорайон
18525	1613	Экоград Обухово	Московская область	Московская область, Богородский городской округ, рабочий посёлок Обухово, Московская улица
18527	1614	Monodom	Москва	Москва, Международная улица, вл15А
18925	1615	на Калитниковской	Москва	Москва, Большая Калитниковская улица, 42А
18991	1616	Чемпион парк	Москва	Москва, улица Мичуринский Проспект, Олимпийская Деревня, 1к1
19121	1617	на Менделеева	Московская область	Московская область, Клин, улица Менделеева, 9
19208	1618	квартал Дубки (Ступино)	Московская область	Московская область, Ступино, улица Куйбышева
19268	1619	Грибовский лес	Московская область	Московская область, Одинцово, Озёрная улица, 25
19274	1620	Квартал Банный	Московская область	Московская область, Ступино, Банный переулок
19280	1621	Квартал Озеры	Московская область	Московская область, Озёры, Железнодорожная улица
19418	1622	Дом Серебряный Бор	Москва	Москва, Живописная улица, вл21
19426	1623	на ул. 1-ая Ревсобраний	Московская область	Московская область, Богородский городской округ, Ногинск, 1-я улица Ревсобраний, 6А
19438	1624	Огни Коломны	Московская область	Московская область, Коломна, улица Дзержинского
19452	1625	Тарасовская 14	Московская область	Московская область, Королёв, Тарасовская улица, 14
19454	1626	Тарасовская 25	Московская область	Московская область, Королёв, Тарасовская улица, 25
19465	1627	Опалиха Парк	Московская область	Московская область, Красногорск, микрорайон Опалиха, Аникеевская улица
19471	1628	Nabokov	Москва	Москва, Курсовой переулок, 10/1
19479	1629	Дом в Калиновке	Московская область	Московская область, Ленинский район, деревня Калиновка, 57А
19483	1630	20&20	Москва	Москва, 2-й Донской проезд
19487	1631	Зорге 9	Москва	Москва, улица Зорге
19489	1632	Счастье в Мневниках	Москва	Москва, улица Демьяна Бедного
19491	1633	Митино Сити	Московская область	Московская область, Красногорск, Лесная улица
19492	1634	City Park	Москва	Москва, Мантулинская улица, вл7
19496	1635	UP-квартал Римский	Московская область	Московская область, Ленинский район, СНТ Поляна, Вишнёвая улица
19520	1636	Эко Видное 2.0	Московская область	Московская область, Ленинский район, Видное, Ермолинская улица
19524	1637	Янтарь	Московская область	Московская область, Электросталь, Комсомольская улица, 1
19528	1638	Новая Развилка	Московская область	Московская область, Ленинский район, посёлок Развилка, Проектируемый проезд № 5542
19534	1639	Усадьба в Садовниках	Москва	Москва, Космодамианская набережная, 38с3
19539	1640	Квартал Новые Котельники	Московская область	Московская область, Дзержинский, Угрешская улица
19547	1641	MOSS Apartments	Москва	Москва, Кривоколенный переулок, 10с4
19581	1642	Солнцево, ул. Главмосстроя	Москва	Москва, улица Главмосстроя
19753	1643	ул. Володарского, 52	Московская область	Московская область, Павловский Посад, улица Володарского, 52
19800	1644	Династия	Москва	Москва, Хорошёвское шоссе
19815	1645	Новое Бисерово 2	Московская область	Московская область, Богородский городской округ, село Бисерово, Озёрная улица
19825	1646	ул. Колхозная, 20	Московская область	Московская область, Подольск, Колхозная улица, 20
19934	1647	ул. Давыдова, 5	Московская область	Московская область, Подольск, улица Давыдова, 5
20013	1648	Радужная 21	Московская область	Московская область, Звенигород, Радужная улица, 21
20041	1649	Московский	Московская область	Московская область, Сергиев Посад, Московское шоссе, 7к3
20063	1650	Саларьево парк	Москва	Москва, поселение Московский, деревня Саларьево, Передельцевская улица
20316	1651	Тихвинская 14	Москва	Москва, Тихвинская улица, 14
20380	1652	Дом на Профсоюзной 69	Москва	Москва, Профсоюзная улица, 69
20449	1653	UP-квартал Скандинавский	Московская область	Московская область, городской округ Мытищи, деревня Бородино, Осташковское шоссе
20471	1654	Звездный	Московская область	Московская область, Щелково, Щелково-3 мкр, улица Радиоцентр-5, 16
20954	1655	Белые ночи	Москва	Москва, поселение Сосенское, СНТ Гавриково, улица Соловьиная Роща
20974	1656	Черняховского 19	Москва	Москва, улица Черняховского
21149	1657	Аннино парк	Москва	Москва, Варшавское шоссе
21233	1658	Дуэт	Москва	Москва, Дегунинская улица, 10
21311	1659	Клубный дом il Ricco	Москва	Москва, Подсосенский переулок, 11
21322	1660	Олимп	Московская область	Московская область, Сергиево-Посадский район, Хотьково, улица Михеенко
21332	1661	Счастье на Соколе	Москва	Москва, улица Усиевича, 10Б
21369	1662	Жизнь на Плющихе	Москва	Москва, Погодинская улица
21395	1663	Счастье в Кузьминках	Москва	Москва, Зеленодольская улица, 41к2
22432	1664	Солнечная система (2 очередь)	Московская область	Московская область, Химки, Коммунальный проезд
22811	1665	Гагарина 23А	Московская область	Московская область, Реутов, улица Гагарина, 23А
22857	1666	Маяковского	Московская область	Московская область, Богородский городской округ, Электроугли, улица Маяковского, 6
23383	1667	Vivaldi	Москва	Москва, Новочеремушкинская улица, 58
23402	1668	Metropolis Loft	Москва	Москва, Мясницкая улица, 24/7С3
23425	1669	Свой	Москва	Москва, Гродненская улица, 5А
23429	1670	Заречье	Московская область	Московская область, городской округ Люберцы, Быковское шоссе
24939	1671	Дом на Клинской	Москва	Москва, Клинская улица, 4к2
25386	1672	Премиум-квартал JAZZ	Москва	Москва, 1-я Ямская улица
25391	1673	Счастье в Лианозово	Москва	Москва, Абрамцевская улица
25398	1674	Cloud Nine	Москва	Москва, улица Большая Полянка, 9с1
26458	1675	Римского-Корсакова 11	Москва	Москва, Высоковольтный проезд
26654	1676	Headliner	Москва	Москва, Шмитовский проезд, 39
26655	1677	Пресненский вал 21	Москва	Москва, улица Пресненский Вал, 21
27696	1678	Комплекс апартаментов «Софийский»	Москва	Москва, Софийская набережная, 34с4
27724	1679	Ядреевский	Московская область	Московская область, Мытищи, улица Колпакова, 29
28081	1680	Рузский берег	Московская область	Московская область, Рузский городской округ, деревня Нововолково, 15
28449	1681	ул. Союзная	Московская область	Московская область, Химки, Ленинградская улица, с21
29226	1682	Нескучный Home&SPA	Москва	Москва, 5-й Донской проезд
29296	1683	Юбилейный	Московская область	Московская область, Реутов, микрорайон 9А
29498	1684	Морозовский Квартал	Московская область	Московская область, Орехово-Зуево, улица Бондаренко
29817	1685	мкр. Соболевка (ул. Новая Фабрика, 2)	Московская область	Московская область, Щёлково, микрорайон Соболевка, 2
29844	1686	Гольяново Парк	Московская область	Московская область, Балашиха, квартал Абрамцево
29889	1687	Льва Толстого, 23	Московская область	Московская область, Люберцы, улица Льва Толстого, 17А
30338	1688	Северное сияние	Московская область	Московская область, Электросталь, улица Пушкина, 27А
30376	1689	Дом на Хлебном	Москва	Москва, Хлебный переулок, 19
30377	1690	Михайлова, 31	Москва	Москва, улица Михайлова
30386	1691	АиБ	Московская область	Московская область, Ленинский район, поселок Мещерино, коттеджный поселок Южные Горки-1, Лесная улица
30389	1692	Счастье в Кусково	Москва	Москва, Вешняковская улица
30395	1693	Счастье в Вешняках	Москва	Москва, Вешняковская улица
30397	1694	Счастье на Сходненской	Москва	Москва, улица Фабрициуса
30406	1695	Лофтек	Москва	Москва, Нижняя Красносельская улица, 35с49
30408	1696	ОРЕХОВО. Дом у парка	Москва	Москва, Шипиловский проезд, 39к2
30410	1697	Солнечный	Московская область	Московская область, Жуковский, улица Гудкова
30412	1698	Угрешская 2	Московская область	Московская область, Дзержинский, Угрешская улица, 2
30420	1699	Благовест	Московская область	Московская область, Богородский городской округ, Ногинск, Аэроклубная улица
30463	1700	Зеленоградский	Московская область	Московская область, Солнечногорский район, деревня Голубое, Тверецкий проезд
30595	1701	Оранж	Московская область	Московская область, Электрогорск, улица Ленина, 47
30677	1702	Пятница-Молодежный	Московская область	Московская область, Солнечногорск, Обуховская улица
30786	1703	Берега	Московская область	Московская область, Ленинский район, Видное, район Расторгуево, Совхозная улица, 2
30921	1704	Ильинский дворик	Московская область	Московская область, Раменский район, посёлок городского типа Ильинский, Праволинейная улица, 19Б
30993	1705	The Mostman	Москва	Москва, Большая Андроньевская улица, 7/14с1
31178	1706	Клубный Дом в Люберцах	Московская область	Московская область, Люберцы, 116-й квартал, улица Кирова
32337	1707	Barkli Gallery	Москва	Москва, Ордынский тупик, 6
32487	1708	Мой адрес на Амурской 54	Москва	Москва, Амурская улица, 54
32491	1709	Некрасовский	Московская область	Московская область, Звенигород, улица Некрасова, д.27/8
32504	1710	Новые Бережки	Московская область	Московская область, деревня Бережки, коттеджный поселок Бережки, жилой комплекс Новые Бережки
32609	1711	Клубный Дом Концепт House	Москва	Москва, улица Багрицкого, 10к4
32610	1712	Люблинский	Москва	Москва, проспект 40 лет Октября, вл36
32755	1713	по ул. Колхозная, 55 (Красная Горка-3)	Московская область	Московская область, Подольск, Колхозная улица, 55к1
33263	1714	Шустовъ-Парк	Московская область	Московская область, Солнечногорск, Ленинградская улица
33298	1715	Примьер	Московская область	Московская область, Ленинский район, Видное, 1-й проезд, 8
33416	1716	Лесобережный	Московская область	Московская область, городской округ Красногорск, село Николо-Урюпино, Липовая улица
33429	1717	Shirokaya	Москва	Москва, Широкая улица, 30
33595	1718	Фединская слобода	Московская область	Московская область, Воскресенск, микрорайон Новлянский, Западная улица, 9
33596	1719	Андреевка, корп. 1	Московская область	Московская область, городской округ Солнечногорск, рабочий посёлок Андреевка, Староандреевская улица, 43к3
33646	1720	Митино парк	Московская область	Московская область, Красногорск, Речная улица
33674	1721	Фряново парк	Московская область	Московская область, Фряново, ул.Поварова, дом 57
33680	1722	Заречье	Московская область	Московская область, городской округ Егорьевск, деревня Захарово, микрорайон Заречье
34030	1723	Гостиница Восток	Москва	Москва, Гостиничный проезд, 9Ак3
34069	1724	Новогиреевский	Московская область	Московская область, Балашиха, улица Строителей
34096	1725	на Дмитровском 4	Москва	Москва, Дмитровский проезд, 4к2
34098	1726	Нормандия	Москва	Москва, Тайнинская улица
34100	1727	ул. Селигерская д. 2	Москва	Москва, Селигерская улица, 2
34102	1728	Серебряные звоны 2	Московская область	Московская область, Звенигород, микрорайон Восточный, Игнатьевская улица
34182	1729	Горького 3	Московская область	Московская область, Фрязино, улица Горького, 3
34197	1730	ул. Горького, 18	Московская область	Московская область, г. Фрязино, ул. Горького, д. 18
34199	1731	ул. Нахимова, 16	Московская область	Московская область, Фрязино, улица Нахимова
34204	1732	по ул. Горького	Московская область	Московская область, Фрязино, улица Горького, 11
34339	1733	Уютный	Московская область	Московская область, Солнечногорский район, рабочий посёлок Андреевка, Жилинская улица
34350	1734	Яхонтовый Лес	Московская область	Московская область, Богородский городской округ, квартал Яхонтовый Лес
34361	1735	Большой Железнодорожный проезд, 5	Московская область	Московская область, Павловский Посад, Большой Железнодорожный проезд, 5
34430	1736	Шихово	Московская область	Московская область, Звенигород, микрорайон Шихово, улица Кирова, 78к1
34594	1737	1-й Текстильный	Московская область	Московская область, Богородский городской округ, Ногинск, 1-й Текстильный переулок, 5
34597	1738	Томилино 2018	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Томилино, Новорязанское шоссе
34710	1739	Измайловский лес	Московская область	Московская область, Балашиха, улица Дорофеева
34756	1740	Жилой квартал №4, корп.4	Московская область	Московская область, Ленинский район, посёлок Совхоза имени Ленина, 23
34893	1741	Серебряный фонтан	Москва	Москва, Северо-Восточный административный округ, Алексеевский район, Новоалексеевская улица, вл. 16
34895	1742	Западный порт	Москва	Москва, Заречная улица
35146	1743	Level Амурская	Москва	Москва, Амурская улица, 3
35453	1744	Школьная 25	Московская область	Московская область, Ивантеевка, Школьная улица, 25
35582	1745	Гринада	Москва	Москва, Феодосийская улица
35654	1746	мкр. Центральный корп. 9, 10, 11	Московская область	Московская область, Долгопрудный, Новый бульвар
35657	1747	Лыткино	Московская область	Московская область, Солнечногорский район, деревня Лыткино, улица Кравченко
35833	1748	ИзМайЛовО	Москва	Москва, Никитинская улица, 10
35998	1749	3 мкр. ул. Локомотивная	Московская область	Московская область, Можайск, Локомотивная улица, 10
36007	1750	Silver	Москва	Москва, проезд Серебрякова
36020	1751	Счастье в Чертаново	Москва	Москва, Чертановская улица, 59
36023	1752	Счастье на Ленинском	Москва	Москва, Ленинский проспект
36026	1753	Счастье на Масловке	Москва	Москва, Мишина улица, 14
36028	1754	Счастье в Садовниках	Москва	Москва, Нагатинская улица
36038	1755	Орехово-Борисово	Москва	Москва, улица Генерала Белова, 28
36047	1756	Новая Алексеевская роща	Московская область	Московская область, Балашиха, улица Дмитриева
36051	1757	Селигер Сити	Москва	Москва, Пяловская улица
36053	1758	Писаревская 5	Московская область	Московская область, Пушкино, Писаревская улица, 5
36056	1759	NV/9 ARTKVARTAL	Москва	Москва, Большой Николоворобинский переулок, 9
36074	1760	Первый Юбилейный	Московская область	Московская область, Королёв, микрорайон Юбилейный, жилой комплекс Первый Юбилейный
36282	1761	на Школьной	Московская область	Московская область, Дмитров, Школьная улица, 10
36374	1762	CO_LOFT	Москва	Москва, улица Серпуховский Вал, 7с3
36391	1763	ул. Набережная, 5	Московская область	Московская область, Егорьевск, Набережная улица, 5
36399	1764	У озера	Московская область	Московская область, городской округ Истра, деревня Павловское
36557	1765	на Набережной	Московская область	Московская область, Орехово-Зуево, Клязьминский проезд
36568	1766	по ул. Советская	Московская область	Московская область, Воскресенск, микрорайон Центральный, Советская улица, 18А
36571	1767	A-Residence	Москва	Москва, Садовническая улица
36587	1768	Новая Коломна	Московская область	Московская область, Коломенский городской округ, деревня Солосцово, Дачная улица
36589	1769	Десятка	Московская область	Московская область, Раменское, Молодёжная улица
36935	1770	Резиденция Замоскворечье	Москва	Москва, улица Зацепа, 29
37032	1771	ул. Молодогвардейская, 24	Москва	Москва, Молодогвардейская улица, 24
37306	1772	Калипсо-3	Москва	Москва, Щербинка, улица Мостотреста
37344	1773	Варежки	Московская область	Московская область, Щёлковский район, коттеджный посёлок Варежки-2, Виноградная улица
38231	1774	Ленинский 38	Москва	Москва, Ленинский проспект, 38
38251	1775	Счастье в Царицыно	Москва	Москва, Кавказский бульвар
38257	1776	Счастье на Волгоградке	Москва	Москва, улица Фёдора Полетаева
38262	1777	Счастье на Дмитровке	Москва	Москва, улица Софьи Ковалевской, 20
38266	1778	Комплекс апартаментов Citimix	Москва	Москва, Никулинская улица
38269	1779	На Большом Козихинском, 13	Москва	Москва, Большой Козихинский переулок, 13с1
38357	1780	Фестиваль Парк	Москва	Москва, Фестивальная улица
39234	1781	Афродита-2	Московская область	Московская область, городской округ Мытищи, посёлок Мебельной фабрики
39537	1782	Люберцы 2018	Московская область	Московская область, Люберцы, улица Дружбы
39645	1783	Молодёжный (Балашиха-1)	Московская область	Московская область, Балашиха, Молодёжная улица
39739	1784	Лефортово парк	Москва	Москва, проезд Завода Серп и Молот
39748	1785	Химки 2019	Московская область	Московская область, Химки, микрорайон Сходня, Горная улица
39828	1786	поселок Довиль	Московская область	Московская область, Одинцово, коттеджный посёлок Довиль
39995	1787	Комплекс апартаментов Nord	Москва	Москва, улица Академика Алиханова
39997	1788	Отрадный	Московская область	Московская область, Мытищи, Первомайская улица
40322	1789	Счастье в Тушино	Москва	Москва, бульвар Яна Райниса, 4к3
40330	1790	Счастье на Семеновской	Москва	Москва, Измайловское шоссе, 20
40400	1791	Сенеж	Московская область	Московская область, Солнечногорск, улица Драгунского, 24
41221	1792	Лесной квартал	Московская область	Московская область, Дмитров, микрорайон имени В.Н. Махалина
41266	1793	Академия	Москва	Москва, Нащокинский переулок, 7
41567	1794	Парк Апрель	Московская область	Московская область, Наро-Фоминский городской округ, Апрелевка, поселок Фрунзевец, улица Декабристов
41737	1795	Весна	Московская область	Московская область, Ивантеевка, Студенческий проезд
41881	1796	Академика Павлова	Москва	Москва, улица Академика Павлова
42691	1797	Время	Москва	Москва, Малая Черкизовская улица
42833	1798	ул. Фрунзе, 16	Московская область	Московская область, Химки, микрорайон Сходня, улица Фрунзе, 16
42835	1799	ул. Папанина, вл. 43/11	Московская область	Московская область, Химки, микрорайон Сходня, улица Папанина, 43/11
42922	1800	по ул. Микояна, 20А	Московская область	Московская область, Химки, микрорайон Сходня, улица Микояна, 20А
43098	1801	Новочеремушкинская 17	Москва	Москва, Новочеремушкинская улица, 17
43116	1802	Лыткарино Хит	Московская область	Московская область, Лыткарино, Лесная улица
43254	1803	Полярная 25	Москва	Москва, Полярная улица
43295	1804	Счастье на Пресне	Москва	Москва, Красногвардейский бульвар, 15с2
43299	1805	Клубный дом I’M Тверская	Москва	Москва, 1-я улица Ямского Поля
43453	1806	Клубный дом ЦВЕТ32	Москва	Москва, Цветной бульвар, 32с4
43832	1807	Южное Бунино	Москва	Москва, поселение Сосенское, деревня Столбово
43838	1808	Гринфилд	Московская область	Московская область, городской округ Истра, коттеджный поселок Гринфилд, 233
43851	1809	Ясеневая 14	Москва	Москва, Ясеневая улица
43999	1810	по ул. Дирижабельная, 1	Московская область	Московская область, Долгопрудный, Дирижабельная улица
44094	1811	Оливковый дом	Москва	Москва, Верхняя улица
44399	1812	Кленовые Аллеи	Москва	Москва, поселение Десёновское, деревня Ватутинки, Калужское шоссе
44404	1813	Кутузовский XII	Москва	Москва, Кутузовский проспект, 12
44423	1814	Апарт-комплекс NOVA Алексеевская	Москва	Москва, Староалексеевская улица
44677	1815	по ул. Косыгина, 21	Москва	Москва, улица Косыгина, 21
44691	1816	Нижегородский	Московская область	Московская область, Жуковский, Нижегородская улица
44695	1817	Правда	Москва	Москва, улица Правды
44750	1818	MOS YARD Дубининская	Москва	Москва, Дубининская улица
44753	1819	RozaRossa	Москва	Москва, Зубовская улица
44802	1820	Северное Сияние	Московская область	Московская область, Руза, Вишнёвая улица
45107	1821	на Пионерской, 30 корп. 1Б	Московская область	Московская область, Королёв, Пионерская улица
45281	1822	LIFE-Кутузовский	Москва	Москва, Гжатская улица
45317	1823	Серебряный парк	Москва	Москва, улица Паршина
45340	1824	Малая Бронная, 15	Москва	Москва, Малая Бронная улица, 15Б
45385	1825	Бакеево-парк	Московская область	Московская область, Солнечногорский район, деревня Бакеево, Черёмуховая улица
45539	1826	Дом на Сиреневой	Московская область	Московская область, Дмитров, Сиреневая улица, 1
45547	1827	ул. Карла Маркса 25А	Московская область	Московская область, Электросталь, улица Карла Маркса, 25А
45623	1828	Лесной	Московская область	Московская область, городской округ Егорьевск, деревня Холмы, микрорайон Лесной
45718	1829	Велес	Московская область	Московская область, Щёлково, микрорайон Щёлково-3, Институтская улица
45774	1830	Прайм Парк	Москва	Москва, Ленинградский проспект, вл37
45782	1831	У Пруда	Московская область	Московская область, городской округ Клин, Высоковск, Большевистская улица
45814	1832	Цветной бульвар	Московская область	Московская область, Люберцы городской округ, Красково пгт, улица Карла Маркса
45815	1833	Новый город	Московская область	Московская область, Дубна, улица Программистов
45865	1834	Capital Towers	Москва	Москва, Краснопресненская набережная, вл14с1
45926	1835	Грани	Москва	Москва, 1-й Грайвороновский проезд
45932	1836	Вавилово	Москва	Москва, улица Архитектора Власова, 6
45961	1837	В Бескудниково-2	Москва	Москва, Дмитровское шоссе, 74к2
45962	1838	пер. Большой Тишинский д.45	Москва	Москва, Большой Тишинский переулок, 45
45963	1839	Лесопарковый	Москва	Москва, Варшавское шоссе
45968	1840	ул. Карла Маркса, д.9	Московская область	Московская область, Ивантеевка, улица Карла Маркса
46265	1841	Докучаев пер. 2	Москва	Москва, Докучаев переулок, 2
46321	1842	Облака	Московская область	Московская область, Люберцы, Инициативная улица, 7В
46322	1843	Филатов луг	Москва	Москва, поселение Московский, деревня Картмазово, Московская улица
46323	1844	Fili City	Москва	Москва, Багратионовский проезд
46367	1845	Ордынка	Москва	Москва, улица Малая Ордынка
46413	1846	Западный берег	Московская область	Московская область, городской округ Мытищи, деревня Капустино, Центральная улица
46529	1847	Большая Дмитровка IX	Москва	Москва, улица Большая Дмитровка, 9с1
46571	1848	Небо — Небоскребы на Мичуринском, 56	Москва	Москва, Мичуринский проспект
46582	1849	Школьная, 21	Московская область	Московская область, Шатура, Школьная улица, 21
46662	1850	ETUDE family club	Московская область	Московская область, городской округ Красногорск, поселок Отрадное, улица Айвазовского
46678	1851	Пушкино	Московская область	Московская область, Луховицы, улица Пушкина, 178В
46791	1852	Wellton Towers	Москва	Москва, улица Народного Ополчения
46840	1853	Береговой	Москва	Москва, Береговой проезд
46866	1854	Level Павелецкая	Москва	Москва, Жуков проезд
46959	1855	Клубный дом Story	Москва	Москва, 3-й Автозаводский проезд, вл13
46990	1856	Резиденция 9-18	Московская область	Московская область, Ленинский район, Видное, проспект Ленинского Комсомола, 64
46992	1857	Аалто	Москва	Москва, Савеловский, Старый Петровско-Разумовский проезд,2Ас1
46993	1858	Крылья	Москва	Москва, улица Лобачевского
47003	1859	Ты и Я	Москва	Москва, Янтарный проезд
47082	1860	Майский	Московская область	Московская область, городской округ Ликино-Дулёво, Ликино-Дулёво, улица 1 Мая, 20А
47094	1861	Crystal	Москва	Москва, улица Генерала Глаголева
47119	1862	Любовь и Голуби	Москва	Москва, Дегунинская улица
47284	1863	Fresh	Москва	Москва, Ореховый бульвар
47320	1864	Апарт-отель YE'S Ботанический сад	Москва	Москва, 1-я улица Леонова
47474	1865	Квартал на Никулинской	Москва	Москва, Никулинская улица
47479	1866	Brodsky	Москва	Москва, 1-й переулок Тружеников
47981	1867	Созвездие	Московская область	Московская область, Королёв, Октябрьский бульвар
48009	1868	Magnum	Москва	Москва, Усачёва улица, 9
48012	1869	Дмитров Парк	Московская область	Московская область, Дмитров, Московская улица
48016	1870	Карамельный	Московская область	Московская область, Люберцы, Хлебозаводская улица
48018	1871	Клубный дом Maison Rouge	Москва	Москва, улица Палиха
48021	1872	Ренессанс	Москва	Москва, улица Матросская Тишина, 10с1
48023	1873	Городские резиденции SPIRES	Москва	Москва, Нежинская улица
48072	1874	Квартал 3	Московская область	Московская область, Химки, микрорайон Сходня, 2-й Дачный переулок
48216	1875	Сырок	Москва	Москва, улица Земляной Вал, 21/2с1
48269	1876	Tatlin Apartments	Москва	Москва, Бакунинская улица, 5
48474	1877	Флагман	Московская область	Московская область, Раменское, Спортивный проезд
48486	1878	Гагаринский	Московская область	Московская область, Жуковский, улица Гагарина, 62
48493	1879	Краснопрудный	Москва	Москва, Краснопрудная улица
48502	1880	Ленинградка 58	Москва	Москва, Ленинградское шоссе, 58с14
48505	1881	Дом на Тишинке	Москва	Москва, Средний Тишинский переулок, 5/7с1
48507	1882	Большая Татарская 13	Москва	Москва, Большая Татарская улица
48547	1883	Большая Никитская 9/15	Москва	Москва, Большая Никитская улица, 9/15с1
48551	1884	Дмитриевский	Москва	Москва, улица Наташи Качуевской, 5
48553	1885	Hill8	Москва	Москва, проспект Мира
48554	1886	Павлова 40	Москва	Москва, улица Академика Павлова
48559	1887	Play	Москва	Москва, Холодильный переулок
48575	1888	Life&Activity	Москва	Москва, улица Зорге владение 1
48605	1889	Тепло	Московская область	Московская область, Богородский городской округ, Ногинск, Самодеятельная улица
48606	1890	Малаховский квартал	Московская область	Московская область, городской округ Люберцы, посёлок городского типа Малаховка, Гаражная улица
48621	1891	Ивантеевка 2020	Московская область	Московская область, Ивантеевка, Заводская улица
48655	1892	Апарт-отель YE’S Технопарк	Москва	Москва, проспект Андропова, 10
48683	1893	Наркомфин	Москва	Москва, Новинский бульвар, 25к1
48686	1894	Дом Chkalov	Москва	Москва, Центральный административный округ, Басманный район, площадь Курского вокзала
48687	1895	Гоголь парк	Московская область	Московская область, Люберцы, улица 8 Марта
48693	1896	Долгоруковская 25	Москва	Москва, Долгоруковская улица
48700	1897	Зеленоград Сити	Москва	г. Москва, Зеленоградский административный округ города Москвы, г. Зеленоград, район Савёлки, мкр. 3Б, Савёлкинский проезд
